VariantName,nsubCountRead,subCountRead,ActRate,Nb_Mut,G_test
AZO_RM_30_mut_933,26,36,1.3846153846153846,6,False
DCA_TM_4206,97,18,0.18556701030927836,15,False
DCA_SB_50_688,29,2,0.06896551724137931,46,False
DCA_TM_3539,88,5,0.056818181818181816,51,False
NAT_GII_sel_MFCV01000046.1/11959-12147,125,53,0.424,130,False
NAT_GII_sel_AP014633.1/2528640-2528440,39,55,1.4102564102564104,134,False
MIN_CONST_243,71,55,0.7746478873239436,139,True
DCA_TM_3597,73,43,0.589041095890411,45,False
DCA_TM_4647,9,3,0.3333333333333333,41,False
MIN_CONST_322,855,6,0.007017543859649123,144,False
AZO_RM_30_mut_755,73,3,0.0410958904109589,8,False
DCA_TM_2054,65,35,0.5384615384615384,51,False
AZO_RM_148,134,6,0.04477611940298507,52,False
MIN_CONST_723,232,2,0.008620689655172414,125,False
MIN_CONST_138,126,52,0.4126984126984127,144,True
AZO_RM_30_mut_436,60,29,0.48333333333333334,5,False
MIN_CONST_89,335,177,0.5283582089552239,144,True
AZO_RM_30_mut_204,57,35,0.6140350877192983,8,False
MIN_CONST_850,681,2,0.002936857562408223,139,False
MIN_CONST_234,151,120,0.7947019867549668,139,True
MIN_CONST_586,133,23,0.17293233082706766,137,True
AZO_RM_776,84,2,0.023809523809523808,54,False
AZO_RM_30_mut_160,88,119,1.3522727272727273,6,False
MIN_CONST_775,462,49,0.10606060606060606,141,False
DCA_TM_4834,387,11,0.028423772609819122,23,False
DCA_TM_996,51,37,0.7254901960784313,44,False
MIN_CONST_890,348,13,0.03735632183908046,140,False
MIN_CONST_212,594,69,0.11616161616161616,142,False
AZO_RM_30_mut_597,54,45,0.8333333333333334,6,False
DCA_TM_1529,39,1,0.02564102564102564,50,False
DCA_TM_1366,40,2,0.05,53,False
AZO_RM_30_mut_423,46,16,0.34782608695652173,5,False
DCA_TM_3323,52,3,0.057692307692307696,43,False
NAT_GII_sel_KQ976354.1/2864272-2864076,947,49,0.05174234424498416,114,False
AZO_RM_30_mut_192,38,4,0.10526315789473684,6,False
MIN_CONST_230,118,35,0.2966101694915254,147,True
AZO_RM_30_mut_258,63,28,0.4444444444444444,6,False
DCA_TM_548,50,1,0.02,38,False
MIN_CONST_889,1194,20,0.01675041876046901,129,False
AZO_RM_282,90,1,0.011111111111111112,57,False
DCA_TM_4637,88,4,0.045454545454545456,40,False
MIN_CONST_453,459,35,0.07625272331154684,142,False
NAT_GII_sel_LATL02000216.1/6502-6717,37,49,1.3243243243243243,140,False
NAT_GII_sel_AP014821.1/1215071-1215276,107,112,1.0467289719626167,108,False
FULL_3D_CONST_417,201,53,0.263681592039801,93,False
MIN_CONST_306,378,11,0.0291005291005291,147,True
NAT_GII_sel_MIAJ01000015.1/60801-60998,341,100,0.2932551319648094,112,False
DCA_TM_2833,70,1,0.014285714285714285,35,False
DCA_SB_50_818,265,1,0.0037735849056603774,55,False
DCA_SB_50_878,128,3,0.0234375,51,False
MIN_CONST_189,115,62,0.5391304347826087,148,True
AZO_RM_30_mut_359,41,99,2.4146341463414633,5,False
AZO_RU_30_mut_67,178,2,0.011235955056179775,13,False
DCA_TM_1857,58,78,1.3448275862068966,49,False
MIN_CONST_391,95,75,0.7894736842105263,145,True
DCA_TM_2764,62,102,1.6451612903225807,11,False
DCA_TM_451,110,67,0.6090909090909091,12,False
DCA_TM_3983,306,101,0.3300653594771242,49,False
DCA_TM_4144,66,32,0.48484848484848486,17,False
MIN_CONST_182,654,89,0.13608562691131498,142,False
MIN_CONST_820,3603,56,0.015542603386067166,145,False
AZO_RM_691,23,1,0.043478260869565216,52,False
AZO_RM_832,72,3,0.041666666666666664,57,False
MIN_CONST_512,67,29,0.43283582089552236,142,True
DCA_TM_718,67,31,0.4626865671641791,16,False
DCA_SB_50_558,44,8,0.18181818181818182,79,False
DCA_TM_273,58,12,0.20689655172413793,48,False
MIN_CONST_786,144,75,0.5208333333333334,140,True
AZO_RM_30_mut_949,43,28,0.6511627906976745,6,False
DCA_TM_1179,30,1,0.03333333333333333,42,False
DCA_SB_50_949,58,58,1.0,83,False
DCA_TM_2627,50,49,0.98,45,False
FULL_3D_CONST_12,1965,15,0.007633587786259542,105,False
AZO_RM_30_mut_190,82,108,1.3170731707317074,6,False
AZO_RM_439,52,2,0.038461538461538464,59,False
DCA_TM_322,52,2,0.038461538461538464,39,False
AZO_RM_30_mut_501,59,80,1.3559322033898304,6,False
DCA_TM_3380,110,5,0.045454545454545456,46,False
DCA_TM_3017,104,23,0.22115384615384615,16,False
DCA_TM_1497,56,7,0.125,21,False
DCA_TM_298,19,6,0.3157894736842105,45,False
DCA_TM_3874,171,6,0.03508771929824561,40,False
MIN_CONST_186,158,88,0.5569620253164557,146,True
DCA_TM_764,46,1,0.021739130434782608,48,False
DCA_TM_2006,69,16,0.2318840579710145,46,False
DCA_TM_4530,41,38,0.926829268292683,12,False
DCA_TM_4928,51,1,0.0196078431372549,51,False
DCA_SB_50_522,24,3,0.125,83,False
NAT_GII_sel_LCKN01000014.1/15047-15258,63,45,0.7142857142857143,136,False
MIN_CONST_167,118,61,0.5169491525423728,147,True
DCA_TM_3122,35,3,0.08571428571428572,47,False
DCA_SB_50_721,168,41,0.24404761904761904,51,False
FULL_3D_CONST_126,62,3,0.04838709677419355,97,False
DCA_TM_4541,37,3,0.08108108108108109,28,False
AZO_RM_30_mut_615,89,42,0.47191011235955055,8,False
NAT_GII_sel_LJUB01000113.1/11102-10889,43,97,2.255813953488372,136,False
AZO_RM_434,96,2,0.020833333333333332,59,False
DCA_TM_3114,40,14,0.35,50,False
MIN_CONST_495,2208,13,0.00588768115942029,137,False
DCA_TM_285,20,9,0.45,52,False
MIN_CONST_516,3454,12,0.003474232773595831,133,False
NAT_GII_sel_GL876935.1/27482-27273,135,81,0.6,119,False
MIN_CONST_587,130,3,0.023076923076923078,133,False
MIN_CONST_414,227,37,0.16299559471365638,132,False
AZO_RM_30_mut_600,30,2,0.06666666666666667,10,False
DCA_TM_4801,204,12,0.058823529411764705,47,False
AZO_RM_30_mut_556,43,99,2.302325581395349,7,False
DCA_TM_964,176,81,0.4602272727272727,45,False
MIN_CONST_630,436,3,0.006880733944954129,137,False
NAT_GII_sel_CP000133.1/1844734-1844542,29,82,2.8275862068965516,116,False
MIN_CONST_374,161,64,0.39751552795031053,139,True
DCA_TM_2686,80,63,0.7875,44,False
AZO_RM_30_mut_694,73,7,0.0958904109589041,6,False
AZO_RM_30_mut_851,41,19,0.4634146341463415,9,False
DCA_SB_75_715,135,1,0.007407407407407408,55,False
DCA_TM_626,39,2,0.05128205128205128,52,False
DCA_TM_1234,39,7,0.1794871794871795,41,False
MIN_CONST_312,850,21,0.024705882352941175,143,True
DCA_TM_872,58,31,0.5344827586206896,10,False
DCA_SB_50_261,240,3,0.0125,78,False
DCA_TM_4910,160,8,0.05,45,False
DCA_TM_1327,33,1,0.030303030303030304,45,False
DCA_TM_4473,28,3,0.10714285714285714,42,False
DCA_TM_3477,110,25,0.22727272727272727,51,False
DCA_TM_3932,58,3,0.05172413793103448,23,False
MIN_CONST_713,349,14,0.04011461318051576,134,False
NAT_GII_sel_MHDS01000031.1/4127-4322,230,88,0.3826086956521739,115,False
NAT_GII_sel_MHBW01000020.1/2254-2057,94,152,1.6170212765957446,124,False
AZO_RU_30_mut_346,86,2,0.023255813953488372,20,False
AZO_RM_89,131,3,0.022900763358778626,52,False
MIN_CONST_981,1429,20,0.013995801259622114,133,False
FULL_3D_CONST_8,1093,10,0.009149130832570906,102,False
NAT_GII_sel_MFLP01000005.1/6708-6498,148,137,0.9256756756756757,132,False
AZO_RM_30_mut_487,41,206,5.024390243902439,2,False
DCA_SB_75_166,98,1,0.01020408163265306,51,False
AZO_RM_30_mut_699,56,13,0.23214285714285715,4,False
AZO_RM_30_mut_222,41,73,1.7804878048780488,7,False
DCA_TM_4731,41,19,0.4634146341463415,25,False
NAT_GII_sel_MDDV01000061.1/22856-23049,23,60,2.608695652173913,118,False
FULL_3D_CONST_909,732,8,0.01092896174863388,97,False
NAT_GII_sel_CP000127.1/1837145-1836934,45,56,1.2444444444444445,130,False
NAT_GII_sel_CP003607.1/1908886-1909086,52,99,1.9038461538461537,125,False
FULL_3D_CONST_206,1176,11,0.00935374149659864,106,False
DCA_TM_4725,77,12,0.15584415584415584,47,False
DCA_TM_2754,41,2,0.04878048780487805,31,False
DCA_TM_1395,59,7,0.11864406779661017,53,False
DCA_TM_4283,70,7,0.1,32,False
DCA_TM_809,56,22,0.39285714285714285,47,False
MIN_CONST_232,119,69,0.5798319327731093,147,True
DCA_TM_4218,242,1,0.004132231404958678,41,False
MIN_CONST_529,2684,20,0.007451564828614009,136,False
NAT_GII_sel_LBXG01000017.1/295-97,14,49,3.5,123,False
FULL_3D_CONST_3,1225,13,0.010612244897959184,105,False
DCA_TM_2362,16,4,0.25,53,False
DCA_TM_1226,21,2,0.09523809523809523,42,False
MIN_CONST_789,697,49,0.0703012912482066,142,False
DCA_TM_4580,46,1,0.021739130434782608,21,False
DCA_TM_4657,70,29,0.4142857142857143,54,False
FULL_3D_CONST_4,1460,14,0.009589041095890411,103,False
DCA_TM_696,16,5,0.3125,54,False
MIN_CONST_82,366,126,0.3442622950819672,147,True
DCA_TM_3943,21,1,0.047619047619047616,38,False
MIN_CONST_228,121,41,0.33884297520661155,147,True
DCA_SB_75_463,207,2,0.00966183574879227,74,False
DCA_TM_2848,46,2,0.043478260869565216,42,False
DCA_TM_3121,135,6,0.044444444444444446,41,False
DCA_TM_3888,100,106,1.06,46,False
AZO_RM_30_mut_952,148,4,0.02702702702702703,13,False
MIN_CONST_268,52,34,0.6538461538461539,146,True
DCA_TM_3358,28,9,0.32142857142857145,44,False
FULL_3D_CONST_193,717,7,0.009762900976290097,90,False
MIN_CONST_285,736,120,0.16304347826086957,141,False
DCA_TM_361,57,27,0.47368421052631576,44,False
DCA_TM_2744,151,1,0.006622516556291391,51,False
AZO_RM_30_mut_443,51,6,0.11764705882352941,9,False
FULL_3D_CONST_549,46,1,0.021739130434782608,101,False
DCA_TM_4838,113,1,0.008849557522123894,50,False
AZO_RM_30_mut_757,27,19,0.7037037037037037,6,False
AZO_RU_30_mut_304,77,1,0.012987012987012988,16,False
DCA_TM_4438,191,19,0.09947643979057591,32,False
AZO_RM_30_mut_116,43,13,0.3023255813953488,8,False
MIN_CONST_749,282,2,0.0070921985815602835,141,False
MIN_CONST_385,335,68,0.20298507462686566,131,False
DCA_TM_602,47,2,0.0425531914893617,39,False
AZO_RU_30_mut_505,92,2,0.021739130434782608,16,False
DCA_TM_4026,54,1,0.018518518518518517,55,False
DCA_TM_4562,243,9,0.037037037037037035,48,False
MIN_CONST_740,779,5,0.006418485237483954,142,False
AZO_RM_30_mut_814,55,71,1.290909090909091,4,False
DCA_SB_75_506,168,2,0.011904761904761904,63,False
DCA_TM_1714,65,5,0.07692307692307693,25,False
MIN_CONST_785,221,200,0.9049773755656109,144,True
AZO_RM_267,59,1,0.01694915254237288,53,False
AZO_RM_30_mut_588,82,1,0.012195121951219513,12,False
DCA_TM_140,92,63,0.6847826086956522,51,False
FULL_3D_CONST_785,156,35,0.22435897435897437,93,False
MIN_CONST_136,151,59,0.39072847682119205,145,True
MIN_CONST_912,2160,32,0.014814814814814815,143,False
FULL_3D_CONST_6,1129,15,0.013286093888396812,102,False
AZO_RM_30_mut_341,51,10,0.19607843137254902,6,False
FULL_3D_CONST_815,234,1,0.004273504273504274,97,False
dca_azo_10,13,15,1.1538461538461537,50,False
MIN_CONST_360,95,16,0.16842105263157894,131,False
DCA_TM_409,76,4,0.05263157894736842,40,False
MIN_CONST_439,726,60,0.08264462809917356,142,False
AZO_RM_30_mut_382,19,14,0.7368421052631579,7,False
AZO_RM_30_mut_993,54,86,1.5925925925925926,6,False
DCA_TM_4670,49,6,0.12244897959183673,44,False
DCA_TM_3003,89,10,0.11235955056179775,43,False
AZO_RM_30_mut_484,70,7,0.1,8,False
FULL_3D_CONST_635,127,21,0.16535433070866143,93,False
MIN_CONST_251,268,2,0.007462686567164179,128,False
DCA_TM_4499,50,5,0.1,46,False
MIN_CONST_960,207,58,0.28019323671497587,139,True
MIN_CONST_253,505,14,0.027722772277227723,141,True
AZO_RM_30_mut_870,57,118,2.0701754385964914,3,False
AZO_RU_30_mut_287,77,2,0.025974025974025976,21,False
DCA_TM_1148,83,88,1.0602409638554218,46,False
DCA_TM_3782,12,2,0.16666666666666666,30,False
AZO_RM_30_mut_159,66,10,0.15151515151515152,5,False
MIN_CONST_523,906,12,0.013245033112582781,139,False
AZO_RU_30_mut_528,93,2,0.021505376344086023,20,False
MIN_CONST_545,237,43,0.18143459915611815,140,True
MIN_CONST_115,104,35,0.33653846153846156,148,True
MIN_CONST_281,116,53,0.45689655172413796,147,True
FULL_3D_CONST_807,78,3,0.038461538461538464,92,False
MIN_CONST_58,1489,6,0.004029550033579583,138,False
AZO_RM_30_mut_76,36,55,1.5277777777777777,7,False
FULL_3D_CONST_97,292,4,0.0136986301369863,92,False
NAT_GII_sel_LBWG01000002.1/24290-24496,52,11,0.21153846153846154,131,False
DCA_TM_944,67,2,0.029850746268656716,46,False
FULL_3D_CONST_920,383,5,0.013054830287206266,86,False
DCA_TM_4776,48,4,0.08333333333333333,31,False
DCA_TM_3706,119,2,0.01680672268907563,42,False
AZO_RM_30_mut_462,35,1,0.02857142857142857,10,False
DCA_TM_3220,69,1,0.014492753623188406,52,False
DCA_SB_50_154,93,4,0.043010752688172046,61,False
AZO_RM_30_mut_107,23,37,1.608695652173913,7,False
DCA_TM_4124,15,4,0.26666666666666666,43,False
AZO_RM_30_mut_832,27,1,0.037037037037037035,11,False
DCA_SB_50_35,47,9,0.19148936170212766,67,False
MIN_CONST_720,537,85,0.15828677839851024,142,False
DCA_SB_50_146,49,8,0.16326530612244897,81,False
AZO_RM_465,238,4,0.01680672268907563,52,False
NAT_GII_sel_LBVO01000024.1/5090-4884,35,39,1.1142857142857143,138,False
AZO_RM_30_mut_263,54,16,0.2962962962962963,6,False
DCA_TM_2097,134,11,0.08208955223880597,48,False
DCA_TM_1619,47,35,0.7446808510638298,22,False
MIN_CONST_994,1901,16,0.008416622830089426,143,False
FULL_3D_CONST_173,396,5,0.012626262626262626,96,False
AZO_RM_30_mut_311,68,30,0.4411764705882353,4,False
MIN_CONST_694,201,84,0.417910447761194,143,True
MIN_CONST_98,160,80,0.5,144,True
DCA_SB_75_189,192,1,0.005208333333333333,82,False
MIN_CONST_861,531,7,0.013182674199623353,129,False
DCA_SB_75_209,21,4,0.19047619047619047,89,False
AZO_RM_30_mut_749,67,19,0.2835820895522388,7,False
MIN_CONST_480,2442,10,0.004095004095004095,132,False
FULL_3D_CONST_577,162,13,0.08024691358024691,92,False
FULL_3D_CONST_952,408,66,0.16176470588235295,95,False
MIN_CONST_137,122,40,0.32786885245901637,144,True
AZO_RU_30_mut_857,114,2,0.017543859649122806,15,False
DCA_TM_339,30,6,0.2,38,False
DCA_SB_50_756,115,1,0.008695652173913044,65,False
AZO_RM_30_mut_999,27,29,1.0740740740740742,8,False
DCA_TM_1837,89,1,0.011235955056179775,46,False
MIN_CONST_238,87,42,0.4827586206896552,145,True
DCA_TM_2766,65,19,0.2923076923076923,48,False
NAT_GII_sel_MFWQ01000020.1/9291-9080,30,57,1.9,136,False
AZO_RM_30_mut_437,36,22,0.6111111111111112,5,False
AZO_RU_30_mut_390,158,2,0.012658227848101266,21,False
FULL_3D_CONST_180,2384,15,0.006291946308724832,97,False
DCA_TM_4521,38,38,1.0,45,False
DCA_TM_4875,147,83,0.564625850340136,13,False
MIN_CONST_296,588,6,0.01020408163265306,141,False
MIN_CONST_465,222,40,0.18018018018018017,131,False
AZO_RU_30_mut_622,123,2,0.016260162601626018,17,False
FULL_3D_CONST_851,461,112,0.24295010845986983,96,False
DCA_TM_1754,14,2,0.14285714285714285,22,False
DCA_TM_3372,80,8,0.1,47,False
FULL_3D_CONST_342,628,3,0.004777070063694267,91,False
DCA_TM_3813,52,1,0.019230769230769232,49,False
FULL_3D_CONST_297,1284,15,0.011682242990654205,97,False
AZO_RM_30_mut_287,103,31,0.30097087378640774,9,False
DCA_TM_946,47,11,0.23404255319148937,28,False
MIN_CONST_507,801,5,0.006242197253433208,153,False
FULL_3D_CONST_386,296,6,0.02027027027027027,97,False
DCA_TM_364,87,1,0.011494252873563218,51,False
DCA_TM_4466,71,1,0.014084507042253521,54,False
MIN_CONST_662,763,5,0.00655307994757536,141,False
AZO_RM_30_mut_782,68,67,0.9852941176470589,4,False
MIN_CONST_670,160,20,0.125,140,True
AZO_RM_30_mut_583,10,30,3.0,8,False
DCA_TM_657,90,72,0.8,49,False
DCA_TM_818,17,20,1.1764705882352942,51,False
FULL_3D_CONST_316,867,3,0.0034602076124567475,91,False
DCA_TM_3235,82,3,0.036585365853658534,50,False
DCA_TM_3798,29,1,0.034482758620689655,42,False
AZO_RM_622,217,9,0.041474654377880185,56,False
DCA_TM_3818,45,6,0.13333333333333333,21,False
MIN_CONST_125,675,9,0.013333333333333334,146,False
AZO_RM_527,131,1,0.007633587786259542,66,False
FULL_3D_CONST_280,1203,10,0.00831255195344971,115,False
DCA_TM_4095,525,19,0.03619047619047619,48,False
MIN_CONST_260,387,10,0.025839793281653745,141,True
MIN_CONST_807,1060,22,0.020754716981132074,132,False
AZO_RM_30_mut_466,44,39,0.8863636363636364,6,False
NAT_GII_sel_LBQZ01000042.1/2749-2538,14,40,2.857142857142857,133,False
DCA_TM_4714,80,30,0.375,30,False
DCA_SB_50_590,119,1,0.008403361344537815,55,False
DCA_TM_112,54,44,0.8148148148148148,48,False
AZO_RM_30_mut_245,38,29,0.7631578947368421,7,False
MIN_CONST_457,289,2,0.006920415224913495,131,False
AZO_RM_30_mut_639,135,16,0.11851851851851852,7,False
FULL_3D_CONST_347,1261,9,0.007137192704203013,89,False
DCA_TM_3437,76,4,0.05263157894736842,53,False
DCA_TM_2933,44,1,0.022727272727272728,26,False
DCA_TM_4463,50,1,0.02,39,False
FULL_3D_CONST_741,1114,9,0.00807899461400359,92,False
MIN_CONST_520,295,1,0.003389830508474576,124,False
DCA_SB_75_418,83,2,0.024096385542168676,78,False
DCA_TM_1294,79,13,0.16455696202531644,46,False
DCA_TM_2469,43,3,0.06976744186046512,41,False
MIN_CONST_55,808,5,0.006188118811881188,134,False
DCA_TM_3270,67,40,0.5970149253731343,13,False
DCA_TM_4858,38,18,0.47368421052631576,29,False
NAT_GII_sel_MGEQ01000008.1/86685-86478,72,16,0.2222222222222222,134,False
AZO_RM_30_mut_20,38,30,0.7894736842105263,5,False
FULL_3D_CONST_733,285,55,0.19298245614035087,95,False
MIN_CONST_878,843,9,0.010676156583629894,151,False
DCA_SB_50_222,64,7,0.109375,52,False
MIN_CONST_307,502,7,0.013944223107569721,148,False
MIN_CONST_450,429,4,0.009324009324009324,145,False
DCA_TM_2308,90,4,0.044444444444444446,25,False
DCA_TM_961,36,24,0.6666666666666666,48,False
FULL_3D_CONST_453,259,1,0.003861003861003861,88,False
FULL_3D_CONST_210,441,5,0.011337868480725623,94,False
AZO_RM_30_mut_83,18,8,0.4444444444444444,8,False
DCA_TM_1410,65,2,0.03076923076923077,52,False
AZO_RM_30_mut_850,60,30,0.5,5,False
FULL_3D_CONST_742,97,1,0.010309278350515464,91,False
FULL_3D_CONST_54,481,1,0.002079002079002079,91,False
MIN_CONST_431,361,3,0.008310249307479225,141,False
AZO_RM_30_mut_858,32,28,0.875,5,False
MIN_CONST_510,1855,14,0.007547169811320755,132,False
DCA_TM_3894,65,2,0.03076923076923077,44,False
DCA_TM_4352,112,3,0.026785714285714284,24,False
AZO_RM_30_mut_651,25,16,0.64,6,False
DCA_TM_56,47,7,0.14893617021276595,49,False
MIN_CONST_328,168,46,0.27380952380952384,133,False
NAT_GII_sel_MGAT01000007.1/7341-7534,37,104,2.810810810810811,127,False
FULL_3D_CONST_954,359,64,0.17827298050139276,95,False
MIN_CONST_459,416,75,0.18028846153846154,132,False
MIN_CONST_511,2440,18,0.007377049180327869,133,False
MIN_CONST_845,818,4,0.004889975550122249,154,False
DCA_SB_50_677,122,1,0.00819672131147541,77,False
AZO_RM_818,105,2,0.01904761904761905,56,False
AZO_RM_30_mut_8,68,90,1.3235294117647058,8,False
NAT_GII_sel_CAHP01000015.1/42879-43082,140,119,0.85,123,False
MIN_CONST_49,216,96,0.4444444444444444,148,True
DCA_TM_4398,78,17,0.21794871794871795,45,False
AZO_RU_30_mut_585,175,4,0.022857142857142857,16,False
FULL_3D_CONST_113,535,2,0.003738317757009346,94,False
AZO_RM_30_mut_135,41,27,0.6585365853658537,5,False
DCA_SB_50_914,195,4,0.020512820512820513,20,False
DCA_TM_1854,79,2,0.02531645569620253,40,False
AZO_RM_30_mut_586,65,75,1.1538461538461537,3,False
AZO_RM_30_mut_432,84,20,0.23809523809523808,4,False
DCA_TM_927,80,39,0.4875,22,False
DCA_SB_75_509,78,2,0.02564102564102564,89,False
MIN_CONST_35,1891,12,0.006345848757271285,140,False
MIN_CONST_696,122,98,0.8032786885245902,144,True
DCA_SB_50_667,161,18,0.11180124223602485,69,False
DCA_TM_4978,242,1,0.004132231404958678,56,False
AZO_RU_30_mut_930,75,2,0.02666666666666667,14,False
DCA_SB_50_428,111,12,0.10810810810810811,61,False
FULL_3D_CONST_341,34,1,0.029411764705882353,95,False
DCA_TM_4032,84,13,0.15476190476190477,52,False
MIN_CONST_811,351,43,0.1225071225071225,143,False
DCA_TM_4065,94,1,0.010638297872340425,42,False
MIN_CONST_262,557,13,0.02333931777378815,141,True
DCA_SB_75_545,201,1,0.004975124378109453,102,False
AZO_RM_30_mut_846,83,108,1.3012048192771084,9,False
FULL_3D_CONST_320,881,13,0.014755959137343927,103,False
AZO_RU_30_mut_598,223,3,0.013452914798206279,20,False
AZO_RM_30_mut_722,45,1,0.022222222222222223,8,False
DCA_TM_4883,76,4,0.05263157894736842,40,False
AZO_RM_30_mut_629,57,14,0.24561403508771928,4,False
AZO_RM_626,54,1,0.018518518518518517,54,False
FULL_3D_CONST_85,169,2,0.011834319526627219,94,False
DCA_TM_1460,48,3,0.0625,35,False
FULL_3D_CONST_311,743,4,0.005383580080753701,105,False
DCA_TM_4755,48,1,0.020833333333333332,49,False
DCA_TM_1557,45,1,0.022222222222222223,48,False
AZO_RM_30_mut_584,34,22,0.6470588235294118,6,False
AZO_RM_30_mut_864,69,12,0.17391304347826086,4,False
AZO_RU_30_mut_208,66,2,0.030303030303030304,19,False
FULL_3D_CONST_66,1603,14,0.008733624454148471,97,False
MIN_CONST_956,290,3,0.010344827586206896,137,False
AZO_RM_30_mut_892,14,39,2.7857142857142856,5,False
DCA_SB_50_279,140,3,0.02142857142857143,73,False
FULL_3D_CONST_165,342,5,0.014619883040935672,98,False
AZO_RM_30_mut_285,47,27,0.574468085106383,7,False
AZO_RM_686,135,3,0.022222222222222223,49,False
FULL_3D_CONST_19,1019,5,0.004906771344455349,103,False
DCA_TM_375,43,16,0.37209302325581395,49,False
FULL_3D_CONST_314,1702,11,0.006462984723854289,99,False
AZO_RM_30_mut_456,67,31,0.4626865671641791,5,False
AZO_RM_30_mut_200,52,54,1.0384615384615385,5,False
DCA_TM_2784,97,22,0.2268041237113402,41,False
DCA_TM_1480,36,3,0.08333333333333333,47,False
FULL_3D_CONST_462,1238,12,0.009693053311793215,111,False
FULL_3D_CONST_812,647,7,0.010819165378670788,93,False
DCA_TM_2772,51,3,0.058823529411764705,22,False
AZO_RM_792,292,1,0.003424657534246575,56,False
DCA_TM_3882,220,11,0.05,50,False
MIN_CONST_237,152,75,0.4934210526315789,146,True
DCA_TM_2876,59,1,0.01694915254237288,43,False
DCA_TM_3906,264,25,0.0946969696969697,24,False
AZO_RM_967,66,1,0.015151515151515152,50,False
AZO_RM_30_mut_922,19,1,0.05263157894736842,7,False
